"","time","age","gender","education","party","wom.refugees","wom.headscarf","wom.citizenship","wom.islam","wom.asylum","comment","list","subj","item","rating","item.string","item.type","pair"
"438","2022/05/30 4:11:41 PM GMT+2",30,"weiblich","Studium","Grüne","Ich stimme nicht zu","Neutral","Neutral","Neutral","Ich stimme zu",NA,"8",148,"target",1,"setzen wir uns für Deutschland ein","control","Kampf für Deutschland"
"439","2022/05/30 4:12:37 PM GMT+2",24,"männlich","Abitur","Grüne","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Neutral","Ich stimme nicht zu",NA,"8",149,"control.c",5,"control.c","control.c","Kampf für Deutschland"
"440","2022/05/30 4:12:37 PM GMT+2",24,"männlich","Abitur","Grüne","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Neutral","Ich stimme nicht zu",NA,"8",149,"control.nc",1,"control.nc","control.nc","Kampf für Deutschland"
"441","2022/05/30 4:12:37 PM GMT+2",24,"männlich","Abitur","Grüne","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Neutral","Ich stimme nicht zu",NA,"8",149,"target",5,"setzen wir uns für Deutschland ein","control","Kampf für Deutschland"
"442","2022/05/30 4:12:51 PM GMT+2",20,"männlich","Abitur","keine Angabe","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Neutral","Ich stimme nicht zu",NA,"8",150,"control.c",5,"control.c","control.c","Kampf für Deutschland"
"443","2022/05/30 4:12:51 PM GMT+2",20,"männlich","Abitur","keine Angabe","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Neutral","Ich stimme nicht zu",NA,"8",150,"control.nc",1,"control.nc","control.nc","Kampf für Deutschland"
"444","2022/05/30 4:12:51 PM GMT+2",20,"männlich","Abitur","keine Angabe","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Neutral","Ich stimme nicht zu",NA,"8",150,"target",1,"setzen wir uns für Deutschland ein","control","Kampf für Deutschland"
"445","2022/05/30 4:13:02 PM GMT+2",37,"männlich","Realschule","keine Angabe","Ich stimme zu","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme zu",NA,"8",151,"control.c",5,"control.c","control.c","Kampf für Deutschland"
"446","2022/05/30 4:13:02 PM GMT+2",37,"männlich","Realschule","keine Angabe","Ich stimme zu","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme zu",NA,"8",151,"control.nc",1,"control.nc","control.nc","Kampf für Deutschland"
"447","2022/05/30 4:13:02 PM GMT+2",37,"männlich","Realschule","keine Angabe","Ich stimme zu","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme zu",NA,"8",151,"target",2,"setzen wir uns für Deutschland ein","control","Kampf für Deutschland"
"448","2022/05/30 4:13:40 PM GMT+2",40,"weiblich","Studium","Grüne","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme zu",NA,"8",152,"control.c",5,"control.c","control.c","Kampf für Deutschland"
"449","2022/05/30 4:13:40 PM GMT+2",40,"weiblich","Studium","Grüne","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme zu",NA,"8",152,"control.nc",1,"control.nc","control.nc","Kampf für Deutschland"
"450","2022/05/30 4:13:40 PM GMT+2",40,"weiblich","Studium","Grüne","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme zu",NA,"8",152,"target",3,"setzen wir uns für Deutschland ein","control","Kampf für Deutschland"
"451","2022/09/19 3:51:37 PM GMT+2",29,"männlich","Abitur","Die Partei","Ich stimme nicht zu","Neutral","Ich stimme zu","Neutral","Neutral",NA,"8",153,"control.c",5,"control.c","control.c","Kampf für Deutschland"
"452","2022/09/19 3:51:37 PM GMT+2",29,"männlich","Abitur","Die Partei","Ich stimme nicht zu","Neutral","Ich stimme zu","Neutral","Neutral",NA,"8",153,"control.nc",1,"control.nc","control.nc","Kampf für Deutschland"
"453","2022/09/19 3:51:37 PM GMT+2",29,"männlich","Abitur","Die Partei","Ich stimme nicht zu","Neutral","Ich stimme zu","Neutral","Neutral",NA,"8",153,"target",3,"setzen wir uns für Deutschland ein","control","Kampf für Deutschland"
"454","2022/09/19 4:35:02 PM GMT+2",40,"männlich","Abitur","SPD","Ich stimme nicht zu","Ich stimme zu","Neutral","Neutral","Ich stimme nicht zu",NA,"8",154,"control.c",5,"control.c","control.c","Kampf für Deutschland"
"455","2022/09/19 4:35:02 PM GMT+2",40,"männlich","Abitur","SPD","Ich stimme nicht zu","Ich stimme zu","Neutral","Neutral","Ich stimme nicht zu",NA,"8",154,"control.nc",1,"control.nc","control.nc","Kampf für Deutschland"
"456","2022/09/19 4:35:02 PM GMT+2",40,"männlich","Abitur","SPD","Ich stimme nicht zu","Ich stimme zu","Neutral","Neutral","Ich stimme nicht zu",NA,"8",154,"target",1,"setzen wir uns für Deutschland ein","control","Kampf für Deutschland"
"457","2022/09/19 4:35:40 PM GMT+2",28,"männlich","Realschule","Linke","Neutral","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme zu",NA,"8",155,"control.c",5,"control.c","control.c","Kampf für Deutschland"
"458","2022/09/19 4:35:40 PM GMT+2",28,"männlich","Realschule","Linke","Neutral","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme zu",NA,"8",155,"control.nc",1,"control.nc","control.nc","Kampf für Deutschland"
"459","2022/09/19 4:35:40 PM GMT+2",28,"männlich","Realschule","Linke","Neutral","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme zu",NA,"8",155,"target",1,"setzen wir uns für Deutschland ein","control","Kampf für Deutschland"
"460","2022/09/19 4:35:53 PM GMT+2",31,"männlich","Realschule","keine Angabe","Ich stimme nicht zu","Neutral","Ich stimme zu","Neutral","Ich stimme nicht zu",NA,"8",156,"control.c",5,"control.c","control.c","Kampf für Deutschland"
"461","2022/09/19 4:35:53 PM GMT+2",31,"männlich","Realschule","keine Angabe","Ich stimme nicht zu","Neutral","Ich stimme zu","Neutral","Ich stimme nicht zu",NA,"8",156,"control.nc",1,"control.nc","control.nc","Kampf für Deutschland"
"462","2022/09/19 4:35:53 PM GMT+2",31,"männlich","Realschule","keine Angabe","Ich stimme nicht zu","Neutral","Ich stimme zu","Neutral","Ich stimme nicht zu",NA,"8",156,"target",3,"setzen wir uns für Deutschland ein","control","Kampf für Deutschland"
"463","2022/09/19 4:36:34 PM GMT+2",25,"weiblich","Studium","Linke","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu",NA,"8",157,"control.c",5,"control.c","control.c","Kampf für Deutschland"
"464","2022/09/19 4:36:34 PM GMT+2",25,"weiblich","Studium","Linke","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu",NA,"8",157,"control.nc",1,"control.nc","control.nc","Kampf für Deutschland"
"465","2022/09/19 4:36:34 PM GMT+2",25,"weiblich","Studium","Linke","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu",NA,"8",157,"target",1,"setzen wir uns für Deutschland ein","control","Kampf für Deutschland"
"466","2022/05/31 8:29:53 AM GMT+2",25,"männlich","Abitur","SPD","Ich stimme nicht zu","Neutral","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu",NA,"9",158,"control.c",5,"control.c","control.c","Hilfe vor Ort"
"467","2022/05/31 8:29:53 AM GMT+2",25,"männlich","Abitur","SPD","Ich stimme nicht zu","Neutral","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu",NA,"9",158,"control.nc",1,"control.nc","control.nc","Hilfe vor Ort"
"468","2022/05/31 8:29:53 AM GMT+2",25,"männlich","Abitur","SPD","Ich stimme nicht zu","Neutral","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu",NA,"9",158,"target",3,"Hilfe vor Ort","dog whistle","Hilfe vor Ort"
"469","2022/05/31 8:31:40 AM GMT+2",34,"männlich","Abitur","FDP","Neutral","Ich stimme zu","Ich stimme zu","Ich stimme zu","Neutral","Nein","9",159,"control.c",5,"control.c","control.c","Hilfe vor Ort"
"470","2022/05/31 8:31:40 AM GMT+2",34,"männlich","Abitur","FDP","Neutral","Ich stimme zu","Ich stimme zu","Ich stimme zu","Neutral","Nein","9",159,"control.nc",1,"control.nc","control.nc","Hilfe vor Ort"
"471","2022/05/31 8:31:40 AM GMT+2",34,"männlich","Abitur","FDP","Neutral","Ich stimme zu","Ich stimme zu","Ich stimme zu","Neutral","Nein","9",159,"target",1,"Hilfe vor Ort","dog whistle","Hilfe vor Ort"
"472","2022/05/31 8:37:33 AM GMT+2",22,"weiblich","Abitur","Grüne","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu",NA,"9",160,"control.c",5,"control.c","control.c","Hilfe vor Ort"
"473","2022/05/31 8:37:33 AM GMT+2",22,"weiblich","Abitur","Grüne","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu",NA,"9",160,"control.nc",1,"control.nc","control.nc","Hilfe vor Ort"
"474","2022/05/31 8:37:33 AM GMT+2",22,"weiblich","Abitur","Grüne","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu",NA,"9",160,"target",2,"Hilfe vor Ort","dog whistle","Hilfe vor Ort"
"475","2022/05/31 8:47:47 AM GMT+2",57,"männlich","Studium","SPD","Ich stimme nicht zu","Ich stimme zu","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme nicht zu",NA,"9",161,"control.c",5,"control.c","control.c","Hilfe vor Ort"
"476","2022/05/31 8:47:47 AM GMT+2",57,"männlich","Studium","SPD","Ich stimme nicht zu","Ich stimme zu","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme nicht zu",NA,"9",161,"control.nc",1,"control.nc","control.nc","Hilfe vor Ort"
"477","2022/05/31 8:47:47 AM GMT+2",57,"männlich","Studium","SPD","Ich stimme nicht zu","Ich stimme zu","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme nicht zu",NA,"9",161,"target",1,"Hilfe vor Ort","dog whistle","Hilfe vor Ort"
"478","2022/05/31 8:54:15 AM GMT+2",31,"männlich","Abitur","Grüne","Neutral","Ich stimme zu","Neutral","Neutral","Neutral","An ein paar Stellen steht ""wiedersprüchlich"" ^^ Sonst alles super","9",162,"control.c",5,"control.c","control.c","Hilfe vor Ort"
"479","2022/05/31 8:54:15 AM GMT+2",31,"männlich","Abitur","Grüne","Neutral","Ich stimme zu","Neutral","Neutral","Neutral","An ein paar Stellen steht ""wiedersprüchlich"" ^^ Sonst alles super","9",162,"control.nc",1,"control.nc","control.nc","Hilfe vor Ort"
"480","2022/05/31 8:54:15 AM GMT+2",31,"männlich","Abitur","Grüne","Neutral","Ich stimme zu","Neutral","Neutral","Neutral","An ein paar Stellen steht ""wiedersprüchlich"" ^^ Sonst alles super","9",162,"target",1,"Hilfe vor Ort","dog whistle","Hilfe vor Ort"
"481","2022/05/31 9:01:11 AM GMT+2",21,"männlich","Realschule","Freie Wähler","Ich stimme nicht zu","Ich stimme zu","Neutral","Neutral","Ich stimme zu",NA,"9",163,"control.c",4,"control.c","control.c","Hilfe vor Ort"
"482","2022/05/31 9:01:11 AM GMT+2",21,"männlich","Realschule","Freie Wähler","Ich stimme nicht zu","Ich stimme zu","Neutral","Neutral","Ich stimme zu",NA,"9",163,"control.nc",1,"control.nc","control.nc","Hilfe vor Ort"
"483","2022/05/31 9:01:11 AM GMT+2",21,"männlich","Realschule","Freie Wähler","Ich stimme nicht zu","Ich stimme zu","Neutral","Neutral","Ich stimme zu",NA,"9",163,"target",1,"Hilfe vor Ort","dog whistle","Hilfe vor Ort"
"484","2022/05/31 9:05:47 AM GMT+2",33,"weiblich","Abitur","keine Angabe","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu","Neutral",NA,"9",164,"control.c",5,"control.c","control.c","Hilfe vor Ort"
"485","2022/05/31 9:05:47 AM GMT+2",33,"weiblich","Abitur","keine Angabe","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu","Neutral",NA,"9",164,"control.nc",1,"control.nc","control.nc","Hilfe vor Ort"
"486","2022/05/31 9:05:47 AM GMT+2",33,"weiblich","Abitur","keine Angabe","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu","Neutral",NA,"9",164,"target",3,"Hilfe vor Ort","dog whistle","Hilfe vor Ort"
"487","2022/05/31 9:07:54 AM GMT+2",32,"männlich","Abitur","Linke","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Neutral","Neutral",NA,"9",165,"control.c",5,"control.c","control.c","Hilfe vor Ort"
"488","2022/05/31 9:07:54 AM GMT+2",32,"männlich","Abitur","Linke","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Neutral","Neutral",NA,"9",165,"control.nc",1,"control.nc","control.nc","Hilfe vor Ort"
"489","2022/05/31 9:07:54 AM GMT+2",32,"männlich","Abitur","Linke","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Neutral","Neutral",NA,"9",165,"target",3,"Hilfe vor Ort","dog whistle","Hilfe vor Ort"
"490","2022/05/31 9:08:09 AM GMT+2",34,"weiblich","Studium","Grüne","Ich stimme nicht zu","Neutral","Neutral","Ich stimme nicht zu","Ich stimme nicht zu",NA,"9",166,"control.c",5,"control.c","control.c","Hilfe vor Ort"
"491","2022/05/31 9:08:09 AM GMT+2",34,"weiblich","Studium","Grüne","Ich stimme nicht zu","Neutral","Neutral","Ich stimme nicht zu","Ich stimme nicht zu",NA,"9",166,"control.nc",1,"control.nc","control.nc","Hilfe vor Ort"
"492","2022/05/31 9:08:09 AM GMT+2",34,"weiblich","Studium","Grüne","Ich stimme nicht zu","Neutral","Neutral","Ich stimme nicht zu","Ich stimme nicht zu",NA,"9",166,"target",1,"Hilfe vor Ort","dog whistle","Hilfe vor Ort"
"493","2022/05/31 9:10:41 AM GMT+2",39,"männlich","Studium","SPD","Neutral","Ich stimme zu","Neutral","Ich stimme zu","Neutral",NA,"9",167,"control.c",5,"control.c","control.c","Hilfe vor Ort"
"494","2022/05/31 9:10:41 AM GMT+2",39,"männlich","Studium","SPD","Neutral","Ich stimme zu","Neutral","Ich stimme zu","Neutral",NA,"9",167,"control.nc",1,"control.nc","control.nc","Hilfe vor Ort"
"495","2022/05/31 9:10:41 AM GMT+2",39,"männlich","Studium","SPD","Neutral","Ich stimme zu","Neutral","Ich stimme zu","Neutral",NA,"9",167,"target",2,"Hilfe vor Ort","dog whistle","Hilfe vor Ort"
"496","2022/05/31 9:15:09 AM GMT+2",25,"männlich","Studium","Grüne","Ich stimme nicht zu","Ich stimme zu","Neutral","Ich stimme zu","Neutral",NA,"9",168,"control.c",5,"control.c","control.c","Hilfe vor Ort"
"497","2022/05/31 9:15:09 AM GMT+2",25,"männlich","Studium","Grüne","Ich stimme nicht zu","Ich stimme zu","Neutral","Ich stimme zu","Neutral",NA,"9",168,"control.nc",1,"control.nc","control.nc","Hilfe vor Ort"
"498","2022/05/31 9:15:09 AM GMT+2",25,"männlich","Studium","Grüne","Ich stimme nicht zu","Ich stimme zu","Neutral","Ich stimme zu","Neutral",NA,"9",168,"target",1,"Hilfe vor Ort","dog whistle","Hilfe vor Ort"
"499","2022/05/31 9:15:39 AM GMT+2",21,"männlich","Fachoberschulreife in Wirtschaft und Verwaltung","ungültig","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu","keine","9",169,"control.c",5,"control.c","control.c","Hilfe vor Ort"
"500","2022/05/31 9:15:39 AM GMT+2",21,"männlich","Fachoberschulreife in Wirtschaft und Verwaltung","ungültig","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu","keine","9",169,"control.nc",1,"control.nc","control.nc","Hilfe vor Ort"
"501","2022/05/31 9:15:39 AM GMT+2",21,"männlich","Fachoberschulreife in Wirtschaft und Verwaltung","ungültig","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu","keine","9",169,"target",1,"Hilfe vor Ort","dog whistle","Hilfe vor Ort"
"502","2022/05/31 9:16:59 AM GMT+2",20,"männlich","Abitur","Grüne","Ich stimme nicht zu","Neutral","Neutral","Ich stimme zu","Ich stimme nicht zu",NA,"9",170,"control.c",5,"control.c","control.c","Hilfe vor Ort"
"503","2022/05/31 9:16:59 AM GMT+2",20,"männlich","Abitur","Grüne","Ich stimme nicht zu","Neutral","Neutral","Ich stimme zu","Ich stimme nicht zu",NA,"9",170,"control.nc",1,"control.nc","control.nc","Hilfe vor Ort"
"504","2022/05/31 9:16:59 AM GMT+2",20,"männlich","Abitur","Grüne","Ich stimme nicht zu","Neutral","Neutral","Ich stimme zu","Ich stimme nicht zu",NA,"9",170,"target",2,"Hilfe vor Ort","dog whistle","Hilfe vor Ort"
"505","2022/05/31 9:19:19 AM GMT+2",37,"männlich","Studium","AfD","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme zu","Neutral","Ich stimme zu",NA,"9",171,"control.c",5,"control.c","control.c","Hilfe vor Ort"
"506","2022/05/31 9:19:19 AM GMT+2",37,"männlich","Studium","AfD","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme zu","Neutral","Ich stimme zu",NA,"9",171,"control.nc",1,"control.nc","control.nc","Hilfe vor Ort"
"507","2022/05/31 9:19:19 AM GMT+2",37,"männlich","Studium","AfD","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme zu","Neutral","Ich stimme zu",NA,"9",171,"target",1,"Hilfe vor Ort","dog whistle","Hilfe vor Ort"
"508","2022/05/31 9:22:08 AM GMT+2",65,"weiblich","Studium","Grüne","Ich stimme nicht zu","Neutral","Ich stimme zu","Neutral","Neutral",NA,"9",172,"control.c",5,"control.c","control.c","Hilfe vor Ort"
"509","2022/05/31 9:22:08 AM GMT+2",65,"weiblich","Studium","Grüne","Ich stimme nicht zu","Neutral","Ich stimme zu","Neutral","Neutral",NA,"9",172,"control.nc",1,"control.nc","control.nc","Hilfe vor Ort"
"510","2022/05/31 9:22:08 AM GMT+2",65,"weiblich","Studium","Grüne","Ich stimme nicht zu","Neutral","Ich stimme zu","Neutral","Neutral",NA,"9",172,"target",4,"Hilfe vor Ort","dog whistle","Hilfe vor Ort"
"511","2022/05/31 9:22:12 AM GMT+2",27,"männlich","Realschule","Grüne","Neutral","Ich stimme nicht zu","Ich stimme zu","Neutral","Ich stimme zu",NA,"9",173,"control.c",5,"control.c","control.c","Hilfe vor Ort"
"512","2022/05/31 9:22:12 AM GMT+2",27,"männlich","Realschule","Grüne","Neutral","Ich stimme nicht zu","Ich stimme zu","Neutral","Ich stimme zu",NA,"9",173,"control.nc",1,"control.nc","control.nc","Hilfe vor Ort"
"513","2022/05/31 9:22:12 AM GMT+2",27,"männlich","Realschule","Grüne","Neutral","Ich stimme nicht zu","Ich stimme zu","Neutral","Ich stimme zu",NA,"9",173,"target",1,"Hilfe vor Ort","dog whistle","Hilfe vor Ort"
"514","2022/05/31 9:23:10 AM GMT+2",21,"weiblich","Abitur","Linke","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu",NA,"9",174,"control.c",4,"control.c","control.c","Hilfe vor Ort"
"515","2022/05/31 9:23:10 AM GMT+2",21,"weiblich","Abitur","Linke","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu",NA,"9",174,"control.nc",1,"control.nc","control.nc","Hilfe vor Ort"
"516","2022/05/31 9:23:10 AM GMT+2",21,"weiblich","Abitur","Linke","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu",NA,"9",174,"target",2,"Hilfe vor Ort","dog whistle","Hilfe vor Ort"
"517","2022/05/31 9:23:35 AM GMT+2",22,"weiblich","Abitur","CDU","Neutral","Ich stimme zu","Ich stimme zu","Neutral","Ich stimme zu",NA,"9",175,"control.c",5,"control.c","control.c","Hilfe vor Ort"
"518","2022/05/31 9:23:35 AM GMT+2",22,"weiblich","Abitur","CDU","Neutral","Ich stimme zu","Ich stimme zu","Neutral","Ich stimme zu",NA,"9",175,"control.nc",1,"control.nc","control.nc","Hilfe vor Ort"
"519","2022/05/31 9:23:35 AM GMT+2",22,"weiblich","Abitur","CDU","Neutral","Ich stimme zu","Ich stimme zu","Neutral","Ich stimme zu",NA,"9",175,"target",4,"Hilfe vor Ort","dog whistle","Hilfe vor Ort"
"520","2022/09/19 3:55:35 PM GMT+2",29,"männlich","Abitur","Die Partei","Ich stimme nicht zu","Neutral","Ich stimme zu","Neutral","Neutral",NA,"9",176,"control.c",5,"control.c","control.c","Hilfe vor Ort"
"521","2022/09/19 3:55:35 PM GMT+2",29,"männlich","Abitur","Die Partei","Ich stimme nicht zu","Neutral","Ich stimme zu","Neutral","Neutral",NA,"9",176,"control.nc",1,"control.nc","control.nc","Hilfe vor Ort"
"522","2022/09/19 3:55:35 PM GMT+2",29,"männlich","Abitur","Die Partei","Ich stimme nicht zu","Neutral","Ich stimme zu","Neutral","Neutral",NA,"9",176,"target",4,"Hilfe vor Ort","dog whistle","Hilfe vor Ort"
"523","2022/09/19 4:35:48 PM GMT+2",22,"männlich","Abitur","Grüne","Ich stimme nicht zu","Neutral","Ich stimme zu","Neutral","Ich stimme nicht zu",NA,"9",177,"control.c",5,"control.c","control.c","Hilfe vor Ort"
"524","2022/09/19 4:35:48 PM GMT+2",22,"männlich","Abitur","Grüne","Ich stimme nicht zu","Neutral","Ich stimme zu","Neutral","Ich stimme nicht zu",NA,"9",177,"control.nc",1,"control.nc","control.nc","Hilfe vor Ort"
"525","2022/09/19 4:35:48 PM GMT+2",22,"männlich","Abitur","Grüne","Ich stimme nicht zu","Neutral","Ich stimme zu","Neutral","Ich stimme nicht zu",NA,"9",177,"target",1,"Hilfe vor Ort","dog whistle","Hilfe vor Ort"
"526","2022/09/19 4:36:23 PM GMT+2",40,"männlich","Abitur","SPD","Ich stimme nicht zu","Ich stimme zu","Neutral","Neutral","Ich stimme nicht zu",NA,"9",178,"control.c",5,"control.c","control.c","Hilfe vor Ort"
"527","2022/09/19 4:36:23 PM GMT+2",40,"männlich","Abitur","SPD","Ich stimme nicht zu","Ich stimme zu","Neutral","Neutral","Ich stimme nicht zu",NA,"9",178,"control.nc",1,"control.nc","control.nc","Hilfe vor Ort"
"528","2022/09/19 4:36:23 PM GMT+2",40,"männlich","Abitur","SPD","Ich stimme nicht zu","Ich stimme zu","Neutral","Neutral","Ich stimme nicht zu",NA,"9",178,"target",1,"Hilfe vor Ort","dog whistle","Hilfe vor Ort"
"529","2022/09/19 4:37:43 PM GMT+2",28,"männlich","Realschule","Linke","Neutral","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme zu",NA,"9",179,"control.c",5,"control.c","control.c","Hilfe vor Ort"
"530","2022/09/19 4:37:43 PM GMT+2",28,"männlich","Realschule","Linke","Neutral","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme zu",NA,"9",179,"control.nc",1,"control.nc","control.nc","Hilfe vor Ort"
"531","2022/09/19 4:37:43 PM GMT+2",28,"männlich","Realschule","Linke","Neutral","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme zu",NA,"9",179,"target",1,"Hilfe vor Ort","dog whistle","Hilfe vor Ort"
"532","2022/09/19 4:37:52 PM GMT+2",31,"männlich","Realschule","keine Angabe","Ich stimme nicht zu","Neutral","Ich stimme zu","Neutral","Ich stimme nicht zu",NA,"9",180,"control.c",5,"control.c","control.c","Hilfe vor Ort"
"533","2022/09/19 4:37:52 PM GMT+2",31,"männlich","Realschule","keine Angabe","Ich stimme nicht zu","Neutral","Ich stimme zu","Neutral","Ich stimme nicht zu",NA,"9",180,"control.nc",1,"control.nc","control.nc","Hilfe vor Ort"
"534","2022/09/19 4:37:52 PM GMT+2",31,"männlich","Realschule","keine Angabe","Ich stimme nicht zu","Neutral","Ich stimme zu","Neutral","Ich stimme nicht zu",NA,"9",180,"target",2,"Hilfe vor Ort","dog whistle","Hilfe vor Ort"
"535","2022/05/31 10:10:41 AM GMT+2",40,"weiblich","Studium","Grüne","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme zu",NA,"10",181,"control.c",5,"control.c","control.c","Hilfe vor Ort"
"536","2022/05/31 10:10:41 AM GMT+2",40,"weiblich","Studium","Grüne","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme zu",NA,"10",181,"control.nc",1,"control.nc","control.nc","Hilfe vor Ort"
"537","2022/05/31 10:10:41 AM GMT+2",40,"weiblich","Studium","Grüne","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme zu",NA,"10",181,"target",3,"lokale Unterstützung","control","Hilfe vor Ort"
"538","2022/05/31 10:28:25 AM GMT+2",27,"männlich","Studium","SPD","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu",NA,"10",182,"control.c",5,"control.c","control.c","Hilfe vor Ort"
"539","2022/05/31 10:28:25 AM GMT+2",27,"männlich","Studium","SPD","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu",NA,"10",182,"control.nc",1,"control.nc","control.nc","Hilfe vor Ort"
"540","2022/05/31 10:28:25 AM GMT+2",27,"männlich","Studium","SPD","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu",NA,"10",182,"target",3,"lokale Unterstützung","control","Hilfe vor Ort"
"541","2022/05/31 10:32:16 AM GMT+2",57,"männlich","Studium","SPD","Ich stimme nicht zu","Ich stimme zu","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme nicht zu",NA,"10",183,"control.c",5,"control.c","control.c","Hilfe vor Ort"
"542","2022/05/31 10:32:16 AM GMT+2",57,"männlich","Studium","SPD","Ich stimme nicht zu","Ich stimme zu","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme nicht zu",NA,"10",183,"control.nc",1,"control.nc","control.nc","Hilfe vor Ort"
"543","2022/05/31 10:32:16 AM GMT+2",57,"männlich","Studium","SPD","Ich stimme nicht zu","Ich stimme zu","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme nicht zu",NA,"10",183,"target",1,"lokale Unterstützung","control","Hilfe vor Ort"
"544","2022/05/31 10:33:18 AM GMT+2",37,"männlich","Abitur","keine Angabe","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme zu","Neutral","Neutral",NA,"10",184,"control.c",5,"control.c","control.c","Hilfe vor Ort"
"545","2022/05/31 10:33:18 AM GMT+2",37,"männlich","Abitur","keine Angabe","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme zu","Neutral","Neutral",NA,"10",184,"control.nc",1,"control.nc","control.nc","Hilfe vor Ort"
"546","2022/05/31 10:33:18 AM GMT+2",37,"männlich","Abitur","keine Angabe","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme zu","Neutral","Neutral",NA,"10",184,"target",1,"lokale Unterstützung","control","Hilfe vor Ort"
"547","2022/05/31 10:40:19 AM GMT+2",21,"männlich","Abitur","Die PARTEI","Ich stimme nicht zu","Neutral","Ich stimme zu","Neutral","Neutral",NA,"10",185,"control.c",5,"control.c","control.c","Hilfe vor Ort"
